GameID,Name,Genre,rating,userID
597,WWE SmackDown vs. RAW 2007,Fighting,1,7370
598,Ratchet & Clank: Up Your Arsenal,Platform,2,11428
599,Art Academy,Misc,5,3931
600,Dragon Age: Origins,Role-Playing,1,19661
601,Madden NFL 08,Sports,1,195
602,Sonic Adventure 2 Battle,Platform,1,7333
603,Dragon Warrior II,Role-Playing,2,19656
604,Madden NFL 13,Sports,2,14774
605,Pokémon Colosseum,Role-Playing,4,8391
606,Deca Sports,Sports,5,12771
607,Madden NFL 09,Sports,2,12016
608,Space Invaders,Shooter,3,17028
609,Crazy Taxi,Racing,4,3490
610,Perfect Dark,Action,5,1786
611,Game Party,Misc,3,42
612,Dragon Warrior,Role-Playing,2,5937
613,Tomb Raider (2013),Action,4,10025
614,Marvel: Ultimate Alliance,Role-Playing,2,6528
615,PES 2009: Pro Evolution Soccer,Sports,1,62
616,Mario Party 2,Misc,1,1677
617,Saints Row: The Third,Action,5,18757
618,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,Action,4,8924
619,LEGO Harry Potter: Years 1-4,Action,3,1048
620,Mortal Kombat: Deadly Alliance,Fighting,1,14365
621,Resistance 2,Shooter,3,13293
622,Pure,Racing,3,19129
623,Tomb Raider: The Last Revelation,Action,5,2814
624,NBA 2K13,Sports,3,6841
625,Rock Band,Misc,4,710
626,NBA 2K14,Sports,3,13853
627,Mario Party 4,Misc,3,976
628,uDraw Studio,Misc,1,11024
629,Midnight Club: Los Angeles,Racing,5,1329
630,Final Fantasy V,Role-Playing,2,7433
631,Final Fantasy Tactics,Role-Playing,1,8721
632,Twisted Metal 2,Racing,4,3608
633,Halo: Combat Evolved Anniversary,Shooter,3,10112
634,Need for Speed Carbon: Own the City,Racing,2,11261
635,The Sims: Bustin' Out,Simulation,5,10101
636,Riven: The Sequel to Myst,Adventure,4,19435
637,Tom Clancy's Rainbow Six: Vegas 2,Shooter,2,15054
638,Sonic Adventure,Platform,5,7838
639,Ice Hockey,Sports,5,17693
640,pro evolution soccer 2011,Sports,4,7405
641,Dragon Ball Z: Budokai 2,Fighting,2,16129
642,ATV Offroad Fury,Racing,5,2658
643,Dino Crisis,Action,4,6566
644,Minecraft,Misc,4,9569
645,Need for Speed: ProStreet,Racing,2,17493
646,Madden NFL 16,Sports,4,7331
647,Tetris Plus,Puzzle,4,17083
648,Pro Wrestling,Fighting,5,6903
649,Theme Hospital,Strategy,1,18553
650,Frogger's Adventures: Temple of the Frog,Adventure,3,11883
651,Need for Speed (2015),Racing,2,418
652,Zumba Fitness,Sports,1,4246
653,LEGO Indiana Jones: The Original Adventures,Action,4,4682
655,Monopoly,Misc,1,18270
656,Batman: Arkham Origins,Action,4,6826
657,Dead Island,Action,5,7280
658,Guitar Hero,Misc,4,2284
659,LEGO Star Wars: The Complete Saga,Action,5,11259
660,Kinect: Disneyland Adventures,Misc,5,13991
661,WCW/nWo Revenge,Fighting,4,12199
662,Bloodborne,Action,5,18089
663,NBA 2K15,Sports,5,16226
664,Madden NFL 11,Sports,3,18346
665,Yu-Gi-Oh! The Duelists of the Roses,Misc,5,9082
666,Madden NFL 08,Sports,2,19769
667,Half-Life 2,Shooter,5,880
668,The Incredibles,Action,5,16472
669,Tony Hawk's Underground 2,Sports,2,9716
670,Madden NFL 10,Sports,5,9597
671,Kinect Sports: Season Two,Sports,3,707
672,Kirby's Dream Land 2,Platform,5,17918
673,LEGO Harry Potter: Years 1-4,Action,5,13977
674,Donkey Kong Land II,Platform,1,8547
675,Dragon Warrior Monsters,Role-Playing,1,5545
676,Midnight Club: Los Angeles,Racing,5,2612
677,Skylanders SWAP Force,Platform,4,16116
678,WWE SmackDown vs Raw 2008,Fighting,1,5574
679,My Fitness Coach,Sports,5,14685
680,Resident Evil - Code: Veronica X,Action,2,11872
681,The Sims 3,Simulation,3,17669
682,The Legend of Zelda: Majora's Mask 3D,Action,5,19842
683,NBA 2K16,Sports,3,17397
684,Just Dance Kids,Misc,1,4602
685,Mario Tennis,Sports,1,10289
686,Grand Theft Auto,Action,2,3827
687,James Bond 007: Everything or Nothing,Shooter,2,12109
688,WarioWare Touched!,Puzzle,5,3100
689,Need For Speed: High Stakes,Racing,1,231
690,Chrono Trigger,Role-Playing,2,3706
691,Cool Boarders 3,Sports,2,7625
692,LEGO Marvel Super Heroes,Action,5,14015
693,Guild Wars 2,Action,4,3247
694,Pokemon Ranger: Shadows of Almia,Role-Playing,2,8009
695,Dead Island,Action,1,5780
696,Tomb Raider II,Action,5,19999
697,God of War: Ascension,Action,5,19003
698,Need for Speed Underground 2,Racing,4,7575
699,Pro Evolution Soccer 2010,Sports,1,19452
700,Just Dance 2015,Misc,2,3111
701,Yokai Watch Busters,Action,3,14082
702,Mario Bros.,Platform,4,2434
703,FIFA Soccer 09,Sports,4,12331
704,Star Wars: The Force Unleashed,Action,1,5299
705,Borderlands 2,Shooter,1,13869
706,TOCA Touring Car Championship,Racing,5,9565
707,Paper Mario: Sticker Star,Role-Playing,1,2014
708,Sonic's Ultimate Genesis Collection,Misc,2,13839
709,Super Monkey Ball: Banana Blitz,Misc,5,13205
710,Kirby: Nightmare in Dream Land,Platform,4,10244
711,Wario Land 4,Platform,5,10787
712,Guitar Hero III: Legends of Rock,Misc,2,398
713,Call of Duty 3,Shooter,2,19063
714,Resident Evil 4,Action,2,19264
715,Minecraft,Misc,5,3799
716,Onimusha 2: Samurai's Destiny,Adventure,1,9308
717,Cool Boarders 2,Sports,3,11824
718,Paper Mario: The Thousand-Year Door,Role-Playing,4,19116
719,Madden NFL 12,Sports,1,19387
720,Monster Hunter Tri,Role-Playing,5,12458
721,Dissidia: Final Fantasy,Fighting,1,823
722,Sonic Advance,Platform,2,2533
723,Spyro: Season of Ice,Platform,3,15069
724,Teenage Mutant Ninja Turtles II: The Arcade Game,Action,4,18213
725,LEGO Indiana Jones: The Original Adventures,Action,4,8348
726,Dance Dance Revolution X2,Simulation,2,12960
727,New Super Luigi U,Platform,1,455
728,Prince of Persia: The Sands of Time,Action,1,3294
729,Scribblenauts,Puzzle,1,3948
730,The Legend of Zelda: Link's Awakening DX,Adventure,2,16529
731,Need for Speed: Hot Pursuit,Racing,4,10677
732,BioShock 2,Shooter,1,5068
733,Assassin's Creed IV: Black Flag,Action,3,980
734,Devil May Cry 3: Dante's Awakening Special Edition,Action,2,14412
735,Rock Band 2,Misc,1,3282
736,Frogger,Action,1,13256
737,Guitar Hero II,Misc,5,9798
738,Wario Land 3,Platform,5,16997
739,Pro Yakyuu Family Stadium,Sports,4,1896
740,Sonic Unleashed,Platform,3,13227
741,High School Musical: Makin' the Cut!,Puzzle,1,15906
742,Pro Evolution Soccer 2012,Action,4,7436
743,Saints Row,Action,1,19002
744,Star Wars: Knights of the Old Republic,Role-Playing,1,4766
745,Kirby's Pinball Land,Misc,1,15523
746,Donkey Kong Country,Platform,2,3782
747,Hitman: Absolution,Action,2,14224
748,Yu-Gi-Oh: Duel Monsters 4,Role-Playing,1,4514
749,ATV Offroad Fury 2,Racing,1,5159
750,Forza Motorsport 5,Racing,5,13775
751,Madden NFL 25,Sports,1,17238
752,Pokemon Ranger,Role-Playing,3,348
753,Mario & Luigi: Superstar Saga,Role-Playing,3,9831
754,Final Fantasy XIII,Role-Playing,3,9279
755,Star Wars: Rogue Squadron,Simulation,2,1043
756,Tennis,Sports,4,12208
757,The Sims: House Party,Simulation,3,2600
758,Your Shape featuring Jenny McCarthy,Sports,4,3913
759,Syphon Filter 2,Shooter,1,225
760,Tom Clancy's Rainbow Six: Siege,Shooter,3,4369
761,Volleyball,Sports,2,18805
762,FIFA 15,Sports,3,959
763,Call of Duty: Roads to Victory,Shooter,4,14019
764,Super Mario RPG: Legend of the Seven Stars,Role-Playing,1,6985
765,Mahjong,Misc,2,18788
766,R.C. Pro-Am,Racing,2,18606
767,SimCity 2000,Simulation,3,536
768,Demon Attack,Shooter,5,12289
769,Dance Dance Revolution Extreme,Simulation,5,16969
770,Tetris DS,Puzzle,5,11048
771,Final Fantasy Tactics Advance,Role-Playing,2,6804
772,Far Cry: Primal,Action,5,10871
773,Toy Story 3: The Video Game,Action,1,548
774,Final Fantasy III,Role-Playing,2,8550
775,Kirby's Epic Yarn,Platform,5,6490
776,Project Gotham Racing,Racing,2,17091
777,Golf,Sports,5,5766
778,NBA 2K12,Sports,4,4028
779,Borderlands,Shooter,5,19658
780,Tony Hawk's Pro Skater,Sports,3,16316
781,PES 2009: Pro Evolution Soccer,Sports,1,16113
782,Need for Speed: Hot Pursuit 2,Racing,3,1742
783,Mario Sports Mix,Sports,4,18463
784,Rock Band,Misc,2,9949
785,Dynasty Warriors 4,Action,2,12062
786,Mortal Kombat,Fighting,5,6490
787,Parasite Eve,Role-Playing,4,4906
788,Scooby-Doo! Night of 100 Frights,Platform,5,15638
789,Project Gotham Racing (JP weekly sales),Action,2,4622
790,Need for Speed: Most Wanted 5-1-0,Racing,2,13242
791,Portal 2,Shooter,3,7715
792,Devil May Cry 3: Dante's Awakening,Action,5,7484
793,Derby Stallion,Sports,4,7666
794,Dead Rising,Action,1,19498
795,Finding Nemo,Action,3,8522
796,NBA 2K11,Action,2,14056
797,Wipeout: The Game,Misc,5,1298
798,The Sims 2: Pets,Simulation,3,18792
799,Battlefield: Hardline,Shooter,2,4432
800,Metal Gear Solid: Peace Walker,Action,4,11825
801,World of Warcraft: Cataclysm,Role-Playing,5,17090
802,Tetris Worlds,Puzzle,3,1120
803,Need For Speed: Undercover,Racing,3,12582
804,Dance Dance Revolution: Hottest Party,Simulation,4,10737
805,Mario Party 5,Misc,3,19586
806,Ghostbusters: The Video Game (DS Version),Action,4,18020
807,Sim Theme Park,Strategy,5,11794
808,Warcraft: Orcs & Humans,Strategy,3,14165
809,Skate 3,Sports,1,9373
810,Spec Ops: Airborne Commando,Shooter,4,7995
811,Kingdom Hearts: Birth by Sleep,Role-Playing,2,6388
812,UFC 2009 Undisputed,Fighting,3,466
813,Dark Souls,Role-Playing,3,1540
814,Yu-Gi-Oh! The Eternal Duelist Soul,Strategy,4,463
815,Need for Speed: ProStreet,Racing,5,1144
816,The Sims 3,Simulation,3,10721
817,Tom Clancy's Splinter Cell: Conviction,Action,3,5956
818,Pokemon Mystery Dungeon: Red/Blue Rescue Team,Role-Playing,1,480
819,The Incredibles,Action,2,8799
820,R4: Ridge Racer Type 4,Racing,3,12686
821,SoulCalibur II,Fighting,2,9830
822,Mario & Luigi: Dream Team,Role-Playing,2,11094
823,Need for Speed: ProStreet,Racing,3,9386
824,Carnival Games,Misc,4,11528
825,NBA 2K14,Sports,2,19190
826,Pokémon Mystery Dungeon: Blue Rescue Team,Role-Playing,3,5445
827,Sonic Mega Collection,Misc,2,9358
828,Diablo III,Role-Playing,4,9397
829,NBA Jam,Sports,2,8653
830,PGR4 - Project Gotham Racing 4,Racing,4,16481
831,Kingdom Hearts 358/2 Days,Role-Playing,3,3193
832,Dance Central 2,Misc,1,3175
833,Rayman Raving Rabbids: TV Party,Misc,4,14597
834,SOCOM: U.S. Navy SEALs: Combined Assault,Shooter,2,16574
835,Peter Jackson's King Kong: The Official Game of the Movie,Action,5,4342
836,Donkey Kong Country,Platform,1,13180
837,Need for Speed: The Run,Action,3,8112
838,Madden NFL 15,Sports,4,6158
839,1080°: TenEighty Snowboarding,Sports,1,18150
840,Just Dance 3,Misc,2,16642
841,NBA Live 2004,Sports,1,19623
842,Dead Space,Action,4,3511
843,Call of Duty 2,Shooter,2,6734
844,Madden NFL 15,Sports,5,5806
845,Forza Horizon,Racing,4,17326
846,TouchMaster,Puzzle,1,3641
847,Tom Clancy's The Division,Shooter,3,5511
848,LEGO Marvel Super Heroes,Action,5,7923
849,Fire Emblem: Awakening,Role-Playing,3,1445
850,DriveClub,Racing,1,17878
851,Super Street Fighter II,Fighting,3,14744
852,Mortal Kombat vs. DC Universe,Fighting,2,3783
853,Tenchu: Stealth Assassins,Action,3,16471
854,Tennis,Sports,1,778
855,Harry Potter and the Chamber of Secrets,Action,4,17376
856,Harry Potter and the Chamber of Secrets,Action,1,11553
857,SimCity,Simulation,3,13109
858,Battlefield 4,Shooter,5,10426
859,Resident Evil 6,Shooter,3,2906
860,Dragon Age: Inquisition,Role-Playing,1,9072
861,Sonic Classic Collection,Platform,4,13076
862,Spyro: Enter the Dragonfly,Platform,3,9876
863,Call of Duty: World at War,Shooter,3,19384
864,Devil May Cry 2,Action,5,7181
865,Burnout Paradise,Racing,2,5329
866,E.T.: The Extra Terrestrial,Action,3,15843
867,BioShock Infinite,Shooter,4,9709
868,Hot Shots Golf: Open Tee,Sports,3,19015
869,Rad Racer,Racing,3,8285
870,Soccer,Sports,3,9872
871,Kirby Squeak Squad,Platform,5,2389
872,Tom Clancy's Rainbow Six: Vegas,Shooter,4,4251
873,Destiny,Shooter,2,17897
874,Crash Nitro Kart,Racing,5,17457
875,Grand Theft Auto: San Andreas,Action,4,17553
876,Star Wars: Dark Forces,Shooter,1,6126
877,NBA Street Vol. 2,Sports,1,6695
878,Def Jam Vendetta,Fighting,2,5487
879,FIFA Soccer 09,Sports,1,10593
880,Who wants to be a millionaire,Misc,1,17467
881,Scooby Doo and the Cyber Chase,Adventure,1,4126
882,Alleyway,Puzzle,4,9112
883,Dragon Ball Z: Budokai 3,Fighting,3,12304
884,Jet Moto 2,Racing,5,12536
885,Tom Clancy's Ghost Recon,Shooter,3,7880
886,X-Men Legends,Role-Playing,4,1081
887,Batman: Arkham Origins,Action,2,19791
888,Guitar Hero: World Tour,Misc,5,4075
889,Mortal Kombat II,Fighting,4,11183
890,Virtua Fighter 2,Fighting,1,5156
891,Tetris DX,Puzzle,5,5018
892,Mortal Kombat vs. DC Universe,Fighting,2,560
893,Watch Dogs,Action,5,6749
894,Mario Super Sluggers,Sports,1,4119
895,Tomb Raider (2013),Action,4,10227
896,The Legend of Zelda: Oracle of Ages,Action,3,3869
897,Need for Speed: Shift,Racing,5,14036
898,Monopoly,Misc,2,4028
899,Red Faction,Shooter,5,7732
900,The Sims: Makin' Magic,Simulation,1,11230
901,MX Unleashed,Racing,3,15439
902,PaRappa The Rapper,Misc,2,3743
903,Toy Story Mania!,Misc,5,1874
904,Mario Party 3,Misc,2,12553
905,Star Wars: The Force Unleashed,Action,1,9910
906,Game Party 2,Misc,2,18438
907,Destiny: The Taken King,Shooter,3,187
908,LEGO Star Wars III: The Clone Wars,Action,5,18497
909,Star Wars Rogue Leader: Rogue Squadron II,Simulation,1,9072
910,Max Payne 3,Shooter,4,14953
911,Need for Speed Rivals,Racing,4,15222
912,Madden NFL 09,Sports,4,7950
913,Yokai Watch,Role-Playing,1,14000
914,Ratchet & Clank Future: A Crack in Time,Platform,3,12599
915,Yu-Gi-Oh! Forbidden Memories,Role-Playing,1,10383
916,Mortal Kombat: Deception,Fighting,2,4063
917,Hot Shots Golf 2,Sports,2,6752
918,Medal of Honor: European Assault (All Region sales),Shooter,1,10514
919,WCW Nitro,Fighting,1,2348
920,High School Musical: Sing It!,Misc,4,17437
921,Star Fox Adventures,Adventure,4,6331
922,FIFA 2000,Sports,2,17776
923,Dynasty Warriors 3,Action,4,14629
924,Donkey Kong Country Returns,Platform,5,13618
925,The Legend of Zelda: Oracle of Seasons,Adventure,2,5758
926,Madden NFL 06,Sports,3,2897
927,Shrek 2,Platform,4,5185
928,The Legend of Dragoon,Role-Playing,1,11282
929,Turok 2: Seeds of Evil,Platform,4,16477
930,SingStar,Misc,3,18232
931,LittleBigPlanet 3,Platform,1,12737
932,NBA Live 2002,Sports,5,7851
933,Phineas and Ferb,Action,3,17078
934,Chrono Cross,Role-Playing,2,3938
935,GoldenEye 007 (2010),Action,2,11423
936,Mario Party: Island Tour,Misc,5,18092
937,Jak 3,Platform,5,1196
938,Rayman Raving Rabbids 2,Misc,2,14135
939,Kingdom Hearts: Chain of Memories,Role-Playing,4,10446
940,Pinball,Action,2,7875
941,inFAMOUS 2,Action,5,5655
942,Gran Turismo Concept 2001 Tokyo,Racing,5,2881
943,Demon's Souls,Role-Playing,5,9330
944,NCAA Football 06,Sports,5,18247
945,"Hey You, Pikachu!",Simulation,1,2383
946,2 Games in 1: Sonic Advance & ChuChu Rocket!,Misc,4,11339
947,World of Warcraft: Mists of Pandaria,Role-Playing,2,1708
948,Jet Moto,Racing,1,12851
949,Just Cause 3,Action,2,19620
950,Secret of Mana,Role-Playing,5,17607
951,The Orange Box,Shooter,2,8809
952,Air Combat,Simulation,3,17419
953,Kirby: Triple Deluxe,Platform,2,16054
954,Sonic & Knuckles,Platform,2,7572
955,Namco Museum,Misc,4,13633
956,The Sims: Hot Date,Simulation,3,514
957,Metroid Prime 3: Corruption,Shooter,4,15482
958,Dragon Quest VI: Realms of Revelation,Role-Playing,5,793
959,The Evil Within,Action,3,11194
960,DDRMAX2: Dance Dance Revolution,Simulation,1,8908
961,Crazy Taxi,Racing,2,16776
962,Virtua Fighter 4,Fighting,5,2186
963,Sly 2: Band of Thieves,Platform,4,8505
964,Guitar Hero: World Tour,Misc,1,12100
965,Sonic Advance 2,Platform,3,7320
966,Madden NFL 07,Sports,5,12432
967,NBA 2K11,Action,2,6135
968,NFL GameDay 2000,Sports,1,16123
969,Call of Duty: Black Ops 3,Shooter,1,4275
970,Disney's The Lion King,Platform,5,6527
971,Beyond: Two Souls,Adventure,4,13159
972,Kinect Star Wars,Action,1,13043
973,Midnight Club II,Racing,5,354
974,Dragon Quest Monsters: Joker,Role-Playing,4,9068
975,SpongeBob SquarePants: SuperSponge,Action,5,13931
976,The Getaway: Black Monday,Action,5,18281
977,Professor Layton and the Mask of Miracle,Puzzle,1,15493
978,Just Cause 2,Action,3,8537
979,Dragon's Dogma,Role-Playing,5,6608
980,The Legend of Zelda: The Wind Waker,Action,5,19754
981,50 Cent: Bulletproof,Action,3,2863
982,High School Musical: Sing It!,Misc,5,15481
983,Wii Party U,Misc,3,631
984,Madden NFL 25,Sports,1,12457
985,Final Fantasy II,Role-Playing,5,2938
986,Kirby 64: The Crystal Shards,Platform,5,9275
987,Dead or Alive 3,Fighting,4,18681
988,UFC 2009 Undisputed,Fighting,3,11100
989,Metroid II: Return of Samus,Adventure,4,11395
990,WWF Attitude,Fighting,3,12315
991,The SpongeBob SquarePants Movie,Platform,1,3838
992,Golden Sun,Role-Playing,1,4667
993,Sonic the Hedgehog 3,Platform,1,8746
994,Kid Icarus,Platform,2,11653
995,Def Jam: Fight for NY,Fighting,2,9376
996,Tom Clancy's Ghost Recon,Shooter,3,13962
997,State of Emergency,Action,5,4443
998,BioShock Infinite,Shooter,1,1085
999,Hitman: Absolution,Action,4,14828
1000,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,Action,1,17935
1001,Call of Duty: Black Ops 3,Shooter,2,15450
1002,The Urbz: Sims in the City,Simulation,2,1656
1003,FIFA Soccer 08,Sports,3,17730
1004,Star Wars: Starfighter,Simulation,3,15484
1005,Madden NFL 2000,Sports,5,18210
1006,Kingdom Hearts,Role-Playing,3,4299
1007,Star Wars: Battlefront,Shooter,2,12667
1008,Pro Evolution Soccer,Sports,1,19487
1009,Crackdown,Shooter,5,15212
1010,Yoshi,Puzzle,5,8680
1011,Disney's Aladdin,Platform,1,7797
1012,Kirby's Adventure,Platform,1,17226
1013,Cooking Mama 3: Shop & Chop,Simulation,2,5495
1014,Dance Dance Revolution X,Simulation,3,8871
1015,2 Games in 1: Disney Princess & The Lion King,Misc,5,11688
1016,Star Wars Episode I: The Phantom Menace,Adventure,5,8247
1017,Xenosaga Episode I: Der Wille zur Macht,Role-Playing,1,114
1018,Portal 2,Shooter,2,1344
1019,The Beatles: Rock Band,Misc,4,6612
1020,Forza Motorsport 6,Racing,2,7845
1021,Sonic Colors,Platform,4,5305
1022,Cruis'n USA,Racing,5,16813
1023,Madden NFL 99,Sports,3,5801
1024,Diablo III,Role-Playing,2,7823
1025,Uncharted: Golden Abyss,Shooter,2,8249
1026,Destiny,Shooter,5,13857
1027,SSX Tricky,Sports,5,1385
1028,Overwatch,Shooter,4,2201
1029,Twisted Metal III,Action,4,15226
1030,Harry Potter and the Sorcerer's Stone,Action,2,9383
1031,Disney Infinity,Action,1,6696
1032,Crash Bandicoot: The Huge Adventure,Platform,2,9932
1033,Dishonored,Action,3,12824
1034,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,Action,2,1222
1035,The Order: 1886,Shooter,3,3365
1036,The Elder Scrolls Online,Role-Playing,2,15927
1037,Call of Duty: World at War Final Fronts,Shooter,2,17735
1038,Imagine: Teacher,Simulation,4,13175
1039,Call of Duty: Modern Warfare 3,Shooter,3,9067
1040,Madden NFL 2005,Sports,5,10861
1041,Star Ocean: Till The End of Time,Role-Playing,2,16884
1042,The Sims 3: Late Night Expansion Pack,Simulation,4,14486
1043,Game Party 3,Puzzle,5,8933
1044,Toy Story 2: Buzz Lightyear to the Rescue!,Platform,3,3861
1045,Deal or No Deal,Misc,1,11479
1046,Ace Combat 5: The Unsung War,Simulation,1,13964
1047,Need for Speed Underground,Racing,2,4277
1048,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,Misc,5,16304
1049,Tetris Worlds,Puzzle,4,7042
1050,Cabela's Big Game Hunter 2010,Sports,4,13366
1051,The Crew,Racing,4,12882
1052,FIFA Soccer 10,Sports,4,16271
1053,We Ski,Sports,2,7584
1054,Personal Trainer: Math,Puzzle,5,11841
1055,Kirby's Return to Dreamland,Platform,5,5514
1056,Super Puyo Puyo,Puzzle,1,17776
1057,Ben 10: Protector of Earth,Action,2,2739
1058,NCAA Football 07,Sports,2,5329
1059,SOCOM 3: U.S. Navy SEALs,Shooter,4,14376
1060,NBA 2K15,Sports,3,9628
1061,Saints Row 2,Action,3,3661
1062,Saints Row IV,Action,3,9427
1063,Jampack Winter '99,Misc,5,7521
1064,Dragon Age: Origins,Role-Playing,4,16795
1065,FIFA 16,Sports,2,7290
1066,WCW vs. nWo: World Tour,Fighting,1,13172
