userID,GameID,Publisher
16946,1106,Electronic Arts
8268,1107,Atari
10215,1108,Atari
13214,1109,Nintendo
14381,1110,Nintendo
12983,1111,Namco Bandai Games
13642,1112,Enix Corporation
2573,1113,Electronic Arts
9023,1114,Square Enix
2353,1115,Nintendo
3045,1116,Disney Interactive Studios
17073,1117,Atari
10037,1118,Red Storm Entertainment
2095,1119,Capcom
5186,1120,Electronic Arts
12063,1121,Electronic Arts
10033,1122,Ubisoft
9610,1123,Microsoft Game Studios
12060,1124,Sony Computer Entertainment Europe
5896,1125,Sega
5473,1126,Microsoft Game Studios
16189,1127,Nintendo
1602,1128,Activision
8093,1129,Sega
6303,1130,Electronic Arts
9028,1131,Sony Computer Entertainment
5174,1132,Take-Two Interactive
8357,1133,Electronic Arts
8511,1134,Square Enix
8850,1135,Electronic Arts
4169,1136,Activision
14308,1137,Bethesda Softworks
10023,1138,Nintendo
9712,1139,Nintendo
5187,1140,Electronic Arts
10669,1141,Nintendo
10933,1142,Electronic Arts
7819,1143,Microsoft Game Studios
10707,1144,Nintendo
8614,1145,Konami Digital Entertainment
15436,1146,Nintendo
14359,1147,Sony Computer Entertainment
6317,1148,THQ
4830,1149,Ubisoft
5079,1150,Konami Digital Entertainment
5603,1151,Activision
15422,1152,Take-Two Interactive
5255,1153,Ubisoft
15787,1154,Video System
7048,1155,Activision
160,1156,Konami Digital Entertainment
7153,1157,Square Enix
7657,1158,Hello Games
306,1159,Sega
585,1160,Global Star
6025,1161,Activision
8318,1162,Nintendo
15520,1163,Sony Computer Entertainment
19021,1164,Capcom
2692,1165,Atari
496,1166,Konami Digital Entertainment
18573,1167,Ubisoft
2138,1168,Warner Bros. Interactive Entertainment
4597,1169,Electronic Arts
19279,1170,Bethesda Softworks
976,1171,Take-Two Interactive
2338,1172,Activision
9378,1173,Electronic Arts
16409,1174,Sony Computer Entertainment
17088,1175,Electronic Arts
5867,1176,Activision
573,1177,Disney Interactive Studios
19913,1178,Square Enix
4254,1179,Disney Interactive Studios
14729,1180,Nintendo
1093,1181,Vivendi Games
5807,1182,Konami Digital Entertainment
15422,1183,Electronic Arts
2184,1184,Gotham Games
6327,1185,Nintendo
11008,1186,Konami Digital Entertainment
13335,1187,Take-Two Interactive
16014,1188,Electronic Arts
570,1189,Nintendo
1828,1190,Sony Computer Entertainment
12048,1191,Namco Bandai Games
359,1192,Capcom
5859,1193,Enix Corporation
17518,1194,Nintendo
6985,1195,Warner Bros. Interactive Entertainment
19600,1196,Take-Two Interactive
8179,1197,Bethesda Softworks
16393,1198,Atari
1228,1199,Ubisoft
16484,1200,Atari
7887,1201,Take-Two Interactive
13511,1202,Electronic Arts
11821,1203,Activision
13053,1204,Ubisoft
5825,1205,LucasArts
16437,1206,Namco Bandai Games
16610,1207,Westwood Studios
11407,1208,Warner Bros. Interactive Entertainment
7489,1209,Nintendo
777,1210,Microsoft Game Studios
14921,1211,Capcom
2125,1212,Nintendo
7519,1213,Sony Computer Entertainment
5846,1214,Activision
8754,1215,Ubisoft
4280,1216,Disney Interactive Studios
14168,1217,Electronic Arts
17928,1218,Fox Interactive
14915,1219,Activision
1388,1220,Electronic Arts
12133,1221,Electronic Arts
17703,1222,Electronic Arts
569,1223,Acclaim Entertainment
16118,1224,989 Studios
14294,1225,Activision
19731,1226,Electronic Arts
2207,1227,Nintendo
15284,1228,Electronic Arts
14620,1229,Nintendo
11521,1230,Electronic Arts
16164,1231,Sega
17060,1232,Electronic Arts
15663,1233,Electronic Arts
15929,1234,Electronic Arts
14803,1235,Nintendo
297,1236,Namco Bandai Games
13150,1237,Electronic Arts
3673,1238,Electronic Arts
4318,1239,Take-Two Interactive
19419,1240,Activision
5729,1241,Atari
2899,1242,Namco Bandai Games
15737,1243,Electronic Arts
5909,1244,Sega
17923,1245,LucasArts
2940,1246,Sega
19108,1247,GungHo
4673,1248,Capcom
5707,1249,Electronic Arts
724,1250,Electronic Arts
7487,1251,Electronic Arts
16357,1252,Hasbro Interactive
1452,1253,Namco Bandai Games
8017,1254,Sony Computer Entertainment
13927,1255,Crave Entertainment
3817,1256,Square Enix
9743,1257,Midway Games
2132,1258,THQ
4568,1259,Warner Bros. Interactive Entertainment
16716,1260,Electronic Arts
13882,1261,THQ
9080,1262,Nintendo
532,1263,Sega
11613,1264,Hudson Soft
16302,1265,Capcom
18970,1266,MTV Games
16196,1267,Namco Bandai Games
6706,1268,Disney Interactive Studios
10193,1269,Nintendo
19722,1270,Electronic Arts
3335,1271,Electronic Arts
4740,1272,THQ
6109,1273,Nintendo
6599,1274,Sony Computer Entertainment
16032,1275,Activision
14532,1276,Electronic Arts
11602,1277,Nintendo
12867,1278,THQ
8966,1279,Square Enix
5387,1280,Nintendo
9839,1281,THQ
11785,1282,Nintendo
12803,1283,Electronic Arts
13083,1284,Take-Two Interactive
17007,1285,Electronic Arts
1131,1286,Ubisoft
14788,1287,Ubisoft
3808,1288,Ubisoft
16565,1289,Ubisoft
1520,1290,Nintendo
12520,1291,THQ
10123,1292,Electronic Arts
6373,1293,Konami Digital Entertainment
9389,1294,Square Enix
987,1295,LucasArts
15058,1296,Sega
17597,1297,Disney Interactive Studios
12486,1298,Sony Computer Entertainment
3463,1299,SquareSoft
14619,1300,THQ
9632,1301,Ubisoft
1309,1302,Electronic Arts
3970,1303,Midway Games
8052,1304,THQ
10840,1305,N/A
15894,1306,THQ
13959,1307,Atari
5320,1308,Coleco
1578,1309,GT Interactive
8089,1310,Nintendo
3364,1311,Electronic Arts
8896,1312,Warner Bros. Interactive Entertainment
13633,1313,Electronic Arts
14004,1314,THQ
17711,1315,Sega
4122,1316,Nintendo
8193,1317,Capcom
11126,1318,Activision
6461,1319,Warner Bros. Interactive Entertainment
14355,1320,Take-Two Interactive
7006,1321,Take-Two Interactive
621,1322,Ubisoft
5116,1323,Capcom
17121,1324,Electronic Arts
14525,1325,Namco Bandai Games
14158,1326,Nintendo
15042,1327,Namco Bandai Games
4115,1328,Namco Bandai Games
5932,1329,Namco Bandai Games
2965,1330,Electronic Arts
212,1331,Square Enix
19602,1332,Activision
13030,1333,Ubisoft
2493,1334,Rising Star Games
9993,1335,Sony Computer Entertainment
4287,1336,Sega
9578,1337,Electronic Arts
19426,1338,Nintendo
8644,1339,Ubisoft
17857,1340,THQ
3758,1341,Microsoft Game Studios
7176,1342,Ubisoft
6629,1343,Electronic Arts
19957,1344,Electronic Arts
3325,1345,Electronic Arts
12608,1346,Electronic Arts
19681,1347,Hasbro Interactive
16801,1348,Disney Interactive Studios
7352,1349,Activision
16944,1350,Sega
8696,1351,Electronic Arts
15031,1352,Capcom
2932,1353,Nintendo
9777,1354,Electronic Arts
4563,1355,Square Enix
10697,1356,Activision
19367,1357,THQ
16382,1358,Electronic Arts
18426,1359,Nintendo
2137,1360,Electronic Arts
5828,1361,Sega
6239,1362,Nintendo
19654,1363,Namco Bandai Games
9933,1364,Electronic Arts
11460,1365,Capcom
10007,1366,Nintendo
15733,1367,Square Enix
12256,1368,LucasArts
15426,1369,Disney Interactive Studios
4774,1370,Electronic Arts
8132,1371,Eidos Interactive
945,1372,Warner Bros. Interactive Entertainment
7459,1373,Electronic Arts
15303,1374,Virgin Interactive
16842,1375,Sony Computer Entertainment
8627,1376,Nintendo
11297,1377,Electronic Arts
8659,1378,Sony Computer Entertainment
4552,1379,Sony Computer Entertainment
666,1380,Electronic Arts
49,1381,Activision
16410,1382,Activision
2704,1383,Electronic Arts
461,1384,Sony Computer Entertainment
9115,1385,Ubisoft
16419,1386,THQ
19696,1387,SquareSoft
9645,1388,Electronic Arts
15432,1389,Codemasters
6245,1390,Electronic Arts
6835,1391,Bethesda Softworks
4051,1392,Square Enix
19101,1393,Activision
17571,1394,Square Enix
10596,1395,Acclaim Entertainment
847,1396,Konami Digital Entertainment
12480,1397,Tecmo Koei
17995,1398,Disney Interactive Studios
18467,1399,THQ
16317,1400,Square Enix
15290,1401,Activision
404,1402,Electronic Arts
13549,1403,Nintendo
4197,1404,Nintendo
14558,1405,Electronic Arts
5590,1406,Take-Two Interactive
14566,1407,Atlus
6665,1408,Capcom
8602,1409,Electronic Arts
6514,1410,Disney Interactive Studios
12395,1411,505 Games
13915,1412,Acclaim Entertainment
8414,1413,Electronic Arts
11535,1414,LucasArts
8895,1415,Ubisoft
12921,1416,Namco Bandai Games
11828,1417,Activision
9224,1418,Microsoft Game Studios
3703,1419,Sony Computer Entertainment
14516,1420,Sega
5005,1421,Activision
1568,1422,Warner Bros. Interactive Entertainment
12653,1423,Nintendo
7245,1424,Take-Two Interactive
12676,1425,Ubisoft
11585,1426,Vivendi Games
3229,1427,Electronic Arts
7699,1428,Sony Computer Entertainment
7147,1429,Konami Digital Entertainment
11332,1430,Enix Corporation
4737,1431,Atari
15775,1432,Nintendo
4244,1433,Microsoft Game Studios
12579,1434,Electronic Arts
7125,1435,Warner Bros. Interactive Entertainment
10359,1436,Capcom
8078,1437,Konami Digital Entertainment
19427,1438,Codemasters
10679,1439,Electronic Arts
15925,1440,Electronic Arts
12870,1441,Atari
14682,1442,Electronic Arts
10130,1443,Take-Two Interactive
10712,1444,Microsoft Game Studios
18297,1445,Electronic Arts
11739,1446,Warner Bros. Interactive Entertainment
15093,1447,Electronic Arts
8156,1448,Vivendi Games
13572,1449,Capcom
14984,1450,Ubisoft
4715,1451,Capcom
5712,1452,Electronic Arts
1880,1453,SquareSoft
14501,1454,Sony Computer Entertainment
1806,1455,Electronic Arts
3147,1456,Sony Computer Entertainment
19684,1457,Atari
11838,1458,Nintendo
904,1459,Capcom
2548,1460,Acclaim Entertainment
15658,1461,Activision
12853,1462,Nintendo
18024,1463,Electronic Arts
15569,1464,Take-Two Interactive
9681,1465,Electronic Arts
19842,1466,Electronic Arts
11398,1467,THQ
11853,1468,Sony Computer Entertainment
10572,1469,Ubisoft
414,1470,Bethesda Softworks
31,1471,Activision
19146,1472,Take-Two Interactive
12062,1473,Activision
18894,1474,Acclaim Entertainment
13542,1475,Activision
7067,1476,Electronic Arts
17300,1477,Electronic Arts
7784,1478,Nintendo
9421,1479,THQ
3113,1480,Square Enix
5170,1481,TDK Mediactive
7710,1482,Ubisoft
5908,1483,Nintendo
1786,1484,Warner Bros. Interactive Entertainment
2608,1485,Electronic Arts
7355,1486,Warner Bros. Interactive Entertainment
14809,1487,Namco Bandai Games
12278,1488,Activision
3878,1489,Square Enix
16995,1490,Warner Bros. Interactive Entertainment
13624,1491,Codemasters
19491,1492,Nintendo
13238,1493,Atari
834,1494,Eidos Interactive
12983,1495,Capcom
1259,1496,Sony Computer Entertainment
18508,1497,Electronic Arts
17514,1498,Disney Interactive Studios
10892,1499,Activision
6368,1500,Warner Bros. Interactive Entertainment
17605,1501,ASC Games
12631,1502,Bethesda Softworks
10814,1503,MTV Games
8316,1504,Namco Bandai Games
9272,1505,Activision
13327,1506,Zoo Games
10498,1507,Activision
11363,1508,THQ
8979,1509,Warner Bros. Interactive Entertainment
16175,1510,Activision
11925,1511,Acclaim Entertainment
5135,1512,Disney Interactive Studios
19355,1513,Ubisoft
7311,1514,Electronic Arts
9413,1515,Atari
4391,1516,Konami Digital Entertainment
2395,1517,Electronic Arts
16515,1518,Electronic Arts
9201,1519,Deep Silver
2381,1520,Sony Computer Entertainment
17848,1521,Electronic Arts
17829,1522,Accolade
9862,1523,SquareSoft
10467,1524,Electronic Arts
7274,1525,Namco Bandai Games
2785,1526,Square Enix
697,1527,Electronic Arts
6833,1528,Nintendo
5672,1529,Capcom
11627,1530,Electronic Arts
17349,1531,Capcom
4967,1532,Electronic Arts
4646,1533,Ubisoft
5581,1534,TDK Mediactive
11470,1535,Atari
11374,1536,Activision
1848,1537,Nintendo
5594,1538,Sega
19980,1539,Take-Two Interactive
631,1540,Sony Online Entertainment
4612,1541,Ubisoft
15677,1542,Ubisoft
19256,1543,Konami Digital Entertainment
6115,1544,Nintendo
12990,1545,Ubisoft
19961,1546,3DO
19196,1547,THQ
1393,1548,989 Studios
14259,1549,Take-Two Interactive
9578,1550,Nintendo
16733,1551,Konami Digital Entertainment
5026,1552,Eidos Interactive
9504,1553,Konami Digital Entertainment
2604,1554,Electronic Arts
6513,1555,Warner Bros. Interactive Entertainment
9260,1556,Electronic Arts
9976,1557,Nintendo
14027,1558,Imagic
7670,1559,Take-Two Interactive
12701,1560,THQ
9855,1561,Activision
960,1562,Nintendo
12420,1563,Bethesda Softworks
14588,1564,Deep Silver
12920,1565,Atari
16594,1566,Take-Two Interactive
1714,1567,Sega
8098,1568,Sony Computer Entertainment
8564,1569,Sony Computer Entertainment
14304,1570,Level 5
4105,1571,Activision
8871,1572,Atari
1905,1573,Sega
12178,1574,THQ
16465,1575,Square Enix
13806,1576,Nintendo
4310,1577,Electronic Arts
12512,1578,Eidos Interactive
6846,1579,Codemasters
3116,1580,THQ
18120,1581,Hasbro Interactive
14205,1582,Warner Bros. Interactive Entertainment
5961,1583,RTL
14396,1584,Sony Computer Entertainment
12015,1585,Electronic Arts
5290,1586,LucasArts
15431,1587,Atari
13423,1588,Ubisoft
13099,1589,Namco Bandai Games
13667,1590,Namco Bandai Games
6171,1591,Natsume
12293,1592,Warner Bros. Interactive Entertainment
9273,1593,Nintendo
8978,1594,Electronic Arts
4587,1595,Atari
9620,1596,Eidos Interactive
9374,1597,Ubisoft
17499,1598,Electronic Arts
15568,1599,Sony Computer Entertainment
16,1600,Virgin Interactive
7704,1601,Activision
8280,1602,Namco Bandai Games
4912,1603,Nintendo
7423,1604,Activision
15592,1605,Ubisoft
2234,1606,GT Interactive
1871,1607,Namco Bandai Games
5503,1608,Namco Bandai Games
16189,1609,THQ
17185,1610,Nintendo
1391,1611,Activision
130,1612,D3Publisher
16484,1613,Konami Digital Entertainment
1008,1614,Electronic Arts
11193,1615,Microsoft Game Studios
14918,1616,Universal Interactive
19162,1617,Atari
17935,1618,Sony Computer Entertainment
1396,1619,Focus Home Interactive
11169,1620,Activision
17274,1621,Electronic Arts
8880,1622,Nintendo
9253,1623,THQ
9161,1624,Activision
18292,1625,Konami Digital Entertainment
3642,1626,Nintendo
7524,1627,Sega
5880,1628,Nintendo
19949,1629,LucasArts
15660,1630,Electronic Arts
19804,1631,Electronic Arts
357,1632,Bethesda Softworks
17514,1633,Electronic Arts
13287,1634,Warner Bros. Interactive Entertainment
18192,1635,Namco Bandai Games
17291,1636,Nintendo
896,1637,Sony Computer Entertainment
9283,1638,Nintendo
10408,1639,Nintendo
8640,1640,Namco Bandai Games
19788,1641,Alchemist
11945,1642,Codemasters
1351,1643,THQ
15653,1644,Electronic Arts
10327,1645,SquareSoft
15313,1646,Nintendo
6742,1647,Maxis
9154,1648,Take-Two Interactive
17474,1649,Electronic Arts
15688,1650,Sega
11649,1651,Unknown
15195,1652,Capcom
6719,1653,THQ
5522,1654,Microsoft Game Studios
7625,1655,Activision
11047,1656,Electronic Arts
19679,1657,Sony Computer Entertainment
16767,1658,Activision
514,1659,Capcom
3222,1660,Enix Corporation
746,1661,LucasArts
10114,1662,Virgin Interactive
19767,1663,Electronic Arts
13331,1664,N/A
12918,1665,Electronic Arts
16931,1666,Electronic Arts
6090,1667,Konami Digital Entertainment
13398,1668,Black Label Games
10315,1669,LucasArts
16706,1670,SouthPeak Games
3060,1671,Nintendo
13722,1672,Ubisoft
19827,1673,Disney Interactive Studios
1353,1674,Electronic Arts
9700,1675,Take-Two Interactive
7656,1676,Namco Bandai Games
17266,1677,Konami Digital Entertainment
12502,1678,Konami Digital Entertainment
647,1679,Sega
9677,1680,Nintendo
11216,1681,Atari
11910,1682,Electronic Arts
6375,1683,Nintendo
1355,1684,Nintendo
8413,1685,Namco Bandai Games
12129,1686,Take-Two Interactive
11189,1687,Konami Digital Entertainment
444,1688,Electronic Arts
4755,1689,Nintendo
6500,1690,THQ
16854,1691,THQ
12919,1692,Konami Digital Entertainment
13968,1693,THQ
15211,1694,Sega
19254,1695,Vivendi Games
19968,1696,Nintendo
7953,1697,Capcom
6079,1698,Ubisoft
5872,1699,Eidos Interactive
11937,1700,Electronic Arts
97,1701,Activision
18374,1702,Nintendo
15641,1703,Take-Two Interactive
7283,1704,Nintendo
10407,1705,Ubisoft
12466,1706,Konami Digital Entertainment
8852,1707,Atari
13120,1708,Capcom
4398,1709,LucasArts
3615,1710,Namco Bandai Games
172,1711,Sega
7617,1712,Nintendo
4767,1713,Activision
11212,1714,THQ
4745,1715,THQ
10987,1716,Mastertronic
6978,1717,Sega
16293,1718,Capcom
17231,1719,Electronic Arts
10800,1720,Electronic Arts
12847,1721,Ubisoft
6451,1722,Electronic Arts
4196,1723,Activision
5465,1724,Electronic Arts
5925,1725,Nintendo
5695,1726,Sega
16805,1727,Electronic Arts
16284,1728,Capcom
2164,1729,Sony Computer Entertainment
578,1730,Ocean
6637,1731,SquareSoft
12284,1732,Zoo Digital Publishing
4262,1733,989 Studios
895,1734,Sony Computer Entertainment
19230,1735,Electronic Arts
5999,1736,Sega
1416,1737,Psygnosis
18901,1738,Electronic Arts
1642,1739,Activision
7041,1740,Nintendo
9255,1741,Activision
6074,1742,Electronic Arts
2302,1743,Bethesda Softworks
11598,1744,Electronic Arts
3938,1745,Square Enix
17137,1746,Take-Two Interactive
12591,1747,Ubisoft
419,1748,Sony Computer Entertainment
16035,1749,Sony Computer Entertainment
19637,1750,LucasArts
11046,1751,Electronic Arts
15312,1752,Nintendo
2499,1753,Capcom
16037,1754,Konami Digital Entertainment
11258,1755,Sega
277,1756,Eidos Interactive
17808,1757,Electronic Arts
19444,1758,City Interactive
15791,1759,Ubisoft
13613,1760,Eidos Interactive
10272,1761,Electronic Arts
